"archive_asset_id","archive_run_id","download_status","evidence_grade","redistribution_scope","local_path","sha256","replacement_source","target_table","reuse_decision","revalidation_required"
"WEB-0349","20260816_research_archive_v1","DOWNLOADED_VERIFIED","B","private_only","05_全球周期与历史危机/外部原件/WEB-0349_PDF_link_annotation_/original.html","70ef0bc0f72aea8c3000105cc8e08082c0a674bee4a5f51e6451fcf4a8398af2","","global_cycle_month|historical_crisis_event|country_event","LOCAL_ONLY_REUSE_AFTER_FIELD_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0350","20260816_research_archive_v1","DOWNLOADED_VERIFIED","B","private_only","05_全球周期与历史危机/外部原件/WEB-0350_sions_and_Contractions,/original.html","533a833f40aa26d7a7c81491d10489674dc19d3c37644d1099a59e1dffbe50fd","","global_cycle_month|historical_crisis_event|country_event","LOCAL_ONLY_REUSE_AFTER_FIELD_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0351","20260816_research_archive_v1","DOWNLOADED_VERIFIED","B","private_only","05_全球周期与历史危机/外部原件/WEB-0351_PDF_link_annotation_/original.html","ade985efc926c062fced2a065c915034b8490bdf2ef281cb715e741118570911","","global_cycle_month|historical_crisis_event|country_event","LOCAL_ONLY_REUSE_AFTER_FIELD_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0352","20260816_research_archive_v1","DOWNLOADED_VERIFIED","B","private_only","08_企业案例与公开披露/外部原件/WEB-0352_NBER，2013/original.pdf","06df6a14527b2de68bd19965fc6f77ed0e24b72b10edad154ff4885bae8167b5","","company_overseas_exposure|case_evidence","LOCAL_ONLY_REUSE_AFTER_FIELD_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0353","20260816_research_archive_v1","METADATA_ONLY_LICENSE","B","metadata_only","","","","global_cycle_month|historical_crisis_event|country_event","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0354","20260816_research_archive_v1","PAYWALL_OR_AUTH","D","private_only","","","","company_overseas_exposure|case_evidence","DO_NOT_FETCH_WITHOUT_AUTHORIZATION","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0355","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","company_overseas_exposure|case_evidence","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0356","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","company_overseas_exposure|case_evidence","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0357","20260816_research_archive_v1","DOWNLOADED_VERIFIED","A","shared","08_企业案例与公开披露/外部原件/WEB-0357_金融监管总局官网全文/original.html","2746269444dfbb546796f82825e20d277d6f21e04a357922a03218f9a5bd14d6","","company_overseas_exposure|case_evidence","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0358","20260816_research_archive_v1","DUPLICATE_CONTENT","A","shared","08_企业案例与公开披露/外部原件/WEB-0357_金融监管总局官网全文/original.html","2746269444dfbb546796f82825e20d277d6f21e04a357922a03218f9a5bd14d6","WEB-0357","company_overseas_exposure|case_evidence","USE_CANONICAL_ASSET","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0359","20260816_research_archive_v1","DOWNLOADED_VERIFIED","A","shared","08_企业案例与公开披露/外部原件/WEB-0359_办法附件测算示例/original.html","16181b58c7ecf424fcb3cc3a7b6cfdc57cbcf01a9b3c1691049d677314f0c22e","","company_overseas_exposure|case_evidence","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0360","20260816_research_archive_v1","METADATA_ONLY_LICENSE","A","metadata_only","","","","company_overseas_exposure|case_evidence","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0361","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","company_overseas_exposure|case_evidence","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0362","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","company_overseas_exposure|case_evidence","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0363","20260816_research_archive_v1","DOWNLOADED_VERIFIED","D","private_only","06_黄金美元与储备配置/外部原件/WEB-0363_XLSX_entry_xl_worksheets_sheet11.xml/original.html","687af66f5541ee7f7d3acc85aa3295c2bb3fdd04b8d3d51f166476d4a35d174d","","asset_monthly_return|portfolio_scenario","LOCAL_ONLY_REUSE_AFTER_FIELD_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0364","20260816_research_archive_v1","DOWNLOADED_VERIFIED","D","private_only","06_黄金美元与储备配置/外部原件/WEB-0364_-_来源：/original.html","ca499dbf622a9bbe9680f34395dd25a0e8e341422c6a6d5eddec94fe237dacf5","","asset_monthly_return|portfolio_scenario","LOCAL_ONLY_REUSE_AFTER_FIELD_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0365","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","global_cycle_month|historical_crisis_event|country_event","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0366","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","global_cycle_month|historical_crisis_event|country_event","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0367","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","company_overseas_exposure|case_evidence","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0368","20260816_research_archive_v1","DOWNLOADED_VERIFIED","D","private_only","08_企业案例与公开披露/外部原件/WEB-0368_普华永道，2024/original.pdf","6ed6dce22fcabdb8976ac989998db6b2a708ece80caab6d8a0c85f8c4a4ef6de","","company_overseas_exposure|case_evidence","LOCAL_ONLY_REUSE_AFTER_FIELD_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0369","20260816_research_archive_v1","PAYWALL_OR_AUTH","D","private_only","","","","country_policy_year|portfolio_scenario|source_registry","DO_NOT_FETCH_WITHOUT_AUTHORIZATION","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0370","20260816_research_archive_v1","PAYWALL_OR_AUTH","D","private_only","","","","country_policy_year|portfolio_scenario|source_registry","DO_NOT_FETCH_WITHOUT_AUTHORIZATION","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0371","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","global_cycle_month|historical_crisis_event|country_event","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0372","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","company_overseas_exposure|case_evidence","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0373","20260816_research_archive_v1","METADATA_ONLY_LICENSE","C","metadata_only","","","","asset_monthly_return|portfolio_scenario","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0374","20260816_research_archive_v1","METADATA_ONLY_LICENSE","C","metadata_only","","","","country_policy_year|portfolio_scenario|source_registry","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0375","20260816_research_archive_v1","METADATA_ONLY_LICENSE","C","metadata_only","","","","asset_monthly_return|portfolio_scenario","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0376","20260816_research_archive_v1","METADATA_ONLY_LICENSE","C","metadata_only","","","","country_policy_year|portfolio_scenario|source_registry","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0377","20260816_research_archive_v1","METADATA_ONLY_LICENSE","C","metadata_only","","","","country_exposure|country_monthly_risk|country_policy_year|country_event","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0378","20260816_research_archive_v1","METADATA_ONLY_LICENSE","C","metadata_only","","","","company_overseas_exposure|case_evidence","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0379","20260816_research_archive_v1","METADATA_ONLY_LICENSE","C","metadata_only","","","","country_policy_year|portfolio_scenario|source_registry","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0380","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","company_overseas_exposure|case_evidence","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0381","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","company_overseas_exposure|case_evidence","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0382","20260816_research_archive_v1","DOWNLOADED_VERIFIED","A","shared","05_全球周期与历史危机/外部原件/WEB-0382_7._中国央行_2022_年_11_月重启购金（+32_吨）：国家外汇管理局_2022_年_12_月官方储备数据公报：_/original.html","4a5aef0be30586250901fbc607f3b460efc60afad10f855ff6512a8048a9caf8","","global_cycle_month|historical_crisis_event|country_event","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0383","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","global_cycle_month|historical_crisis_event|country_event","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0384","20260816_research_archive_v1","DOWNLOADED_VERIFIED","D","private_only","08_企业案例与公开披露/外部原件/WEB-0384_《清华大学学报》财务预警综述，2023/original.pdf","d1b4781e4092191bcc280547b170915cde11c11ef51361d22f2687d055d23ec0","","company_overseas_exposure|case_evidence","LOCAL_ONLY_REUSE_AFTER_FIELD_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0385","20260816_research_archive_v1","DOWNLOADED_VERIFIED","A","shared","08_企业案例与公开披露/外部原件/WEB-0385_2._Newmont_公司_10-K_年报（SEC，2006）——引_LBMA_伦敦下午定盘价年度高_低_均价（2000：279；2001：27/original.html","3835a109b3417981117126d6f0e77e8d18038333822d77e4578d952969b9685b","","company_overseas_exposure|case_evidence","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0386","20260816_research_archive_v1","DOWNLOADED_VERIFIED","A","shared","08_企业案例与公开披露/外部原件/WEB-0386_3._美国SEC备案文件（SPDR_Gold_Trust_FWP，载2008年3月17日金价1011美元纪录），2009年，/original.html","4c3d1375f18412a57a80e3541e2048e8bbc87ea3260d9d186123fbf2f5cae25a","","company_overseas_exposure|case_evidence","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0387","20260816_research_archive_v1","DOWNLOADED_VERIFIED","A","shared","08_企业案例与公开披露/外部原件/WEB-0387_3._AB_InBev_2023_年报（阿根廷贬值_+_IAS_29_冲击_3.03_亿美元）：SEC_EDGAR：_/original.html","bc5418052ecfb0cda523a7d52fe1bd50d1672d6db5dc2a1db356811fabf2d08d","","company_overseas_exposure|case_evidence","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0388","20260816_research_archive_v1","DOWNLOADED_VERIFIED","A","shared","08_企业案例与公开披露/外部原件/WEB-0388_1._AB_InBev_2023_年报（20-F，IAS_29_重述与贬值负面影响_3.03_亿美元）：SEC_EDGAR：_/original.html","7ece4a722bed4c9533e844d743948f2cd479f81960233a408cb6ed1ebe430ebc","","company_overseas_exposure|case_evidence","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0389","20260816_research_archive_v1","DOWNLOADED_VERIFIED","A","shared","08_企业案例与公开披露/外部原件/WEB-0389_AB_InBev_FY2023，SEC/original.html","d3d7a5654468c7ec4f5478e0be43d5bdf9b32fcac4f058bb2060d3b44396f5ad","","company_overseas_exposure|case_evidence","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0390","20260816_research_archive_v1","DOWNLOADED_VERIFIED","A","shared","08_企业案例与公开披露/外部原件/WEB-0390_Barrick_2009_年报，SEC/original.html","e7783516ace167cb0f418d36499eba0b12210cbb6d4016617874ff7217b8b71d","","company_overseas_exposure|case_evidence","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0391","20260816_research_archive_v1","DOWNLOADED_VERIFIED","A","shared","08_企业案例与公开披露/外部原件/WEB-0391_4._Palantir_10-Q_10-K（SEC_EDGAR）：_/original.html","f264b1979834c89ef8533e8b2772e44edffb5957e65b0a373819b48e0301717a","","company_overseas_exposure|case_evidence","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0392","20260816_research_archive_v1","DUPLICATE_CONTENT","B","shared","06_黄金美元与储备配置/外部原件/WEB-0013__a_href=_/original.html","14f112f8f20d7815cf5f4fb854a3cb4a7ffe2cbde00504fc7efafafa31ba9d8b","WEB-0013","country_policy_year|portfolio_scenario|source_registry","USE_CANONICAL_ASSET","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0393","20260816_research_archive_v1","DOWNLOADED_VERIFIED","B","shared","08_企业案例与公开披露/外部原件/WEB-0393_SGE_官网/original.html","2ac5a10dc8035efac669e9fa1766472cf3b7ee25c5bd9d02bf717b98eab3b28b","","company_overseas_exposure|case_evidence","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0394","20260816_research_archive_v1","DOWNLOADED_VERIFIED","B","shared","06_黄金美元与储备配置/外部原件/WEB-0394_-_SGE_更早历史数据：/original.html","3eb2363b1b91e1507b39e224165a0e7c27a7bd0ce5b20496789fe97ffe5dbcab","","asset_monthly_return|portfolio_scenario","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0395","20260816_research_archive_v1","DOWNLOADED_VERIFIED","B","shared","06_黄金美元与储备配置/外部原件/WEB-0395_XLSX_entry_xl_worksheets_sheet11.xml/original.html","13b83fcc2db9b5c383f53a51455aa74fc062ea8e2b1c8b600be96316a76c0667","","asset_monthly_return|portfolio_scenario","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0396","20260816_research_archive_v1","DOWNLOADED_VERIFIED","B","shared","06_黄金美元与储备配置/外部原件/WEB-0396_XLSX_entry_xl_worksheets_sheet6.xml/original.html","906340bb55b8c406153b16b5d3d7ab557156d3c24d983ee9422ba9772cb5ac81","","asset_monthly_return|portfolio_scenario","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0397","20260816_research_archive_v1","DOWNLOADED_VERIFIED","B","shared","06_黄金美元与储备配置/外部原件/WEB-0397_XLSX_entry_xl_worksheets_sheet6.xml/original.html","9325a1236d74c5e4b64a3fe4da96b7c362d03334abb8ea7c0baf78913cef217e","","asset_monthly_return|portfolio_scenario","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0398","20260816_research_archive_v1","DOWNLOADED_VERIFIED","B","shared","06_黄金美元与储备配置/外部原件/WEB-0398_XLSX_entry_xl_worksheets_sheet6.xml/original.html","f3cc3833586ff20dae5f74e5de96cb8bb79fc74460c8762c77340bb543782375","","asset_monthly_return|portfolio_scenario","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0399","20260816_research_archive_v1","DOWNLOADED_VERIFIED","B","shared","06_黄金美元与储备配置/外部原件/WEB-0399_XLSX_entry_xl_worksheets_sheet6.xml/original.html","96fca03f9c18cbdc253b97359df0dc5d3cce81b4d9aec7713263840d3447b09f","","asset_monthly_return|portfolio_scenario","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0400","20260816_research_archive_v1","DOWNLOADED_VERIFIED","B","shared","06_黄金美元与储备配置/外部原件/WEB-0400_XLSX_entry_xl_worksheets_sheet6.xml/original.html","cd9d8f60eb84adbe02aff69202cf1fe88fa9237a0efdaef2d4d904b04ce25204","","asset_monthly_return|portfolio_scenario","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0401","20260816_research_archive_v1","DOWNLOADED_VERIFIED","B","shared","06_黄金美元与储备配置/外部原件/WEB-0401_XLSX_entry_xl_worksheets_sheet6.xml/original.html","534fab2d704bddc2fb248ac6a72aca12aebcdaf246fe58f7d62192381aa275b6","","asset_monthly_return|portfolio_scenario","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0402","20260816_research_archive_v1","DOWNLOADED_VERIFIED","B","shared","06_黄金美元与储备配置/外部原件/WEB-0402_XLSX_entry_xl_worksheets_sheet6.xml/original.html","e02615a09ec6d7cdba0aaf6e35ac1bf0d729dfba310e8f2ffcab129b31be351d","","asset_monthly_return|portfolio_scenario","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0403","20260816_research_archive_v1","DOWNLOADED_VERIFIED","B","shared","06_黄金美元与储备配置/外部原件/WEB-0403_XLSX_entry_xl_worksheets_sheet6.xml/original.html","c481531eb11d987aec8cf7fbd0f24ec23f4cb65cd12fab10ecdbad226d325e37","","asset_monthly_return|portfolio_scenario","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0404","20260816_research_archive_v1","DOWNLOADED_VERIFIED","B","shared","06_黄金美元与储备配置/外部原件/WEB-0404_XLSX_entry_xl_worksheets_sheet6.xml/original.html","46f53c15689884e28f00b3cd3acf44b8a2acbf33ed6292d7baf1892dc04d8302","","asset_monthly_return|portfolio_scenario","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0405","20260816_research_archive_v1","DOWNLOADED_VERIFIED","B","shared","06_黄金美元与储备配置/外部原件/WEB-0405_XLSX_entry_xl_worksheets_sheet6.xml/original.html","f8f222b3a898ba051b6c04b4fe5893a5e069fd8c09cfef0a1303cb1768fe2154","","asset_monthly_return|portfolio_scenario","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0406","20260816_research_archive_v1","DOWNLOADED_VERIFIED","B","shared","06_黄金美元与储备配置/外部原件/WEB-0406_XLSX_entry_xl_worksheets_sheet6.xml/original.html","292940194f56b7788d4b3d01a6ead2c5ca0620192c64d682c7b8ae2d2105458d","","asset_monthly_return|portfolio_scenario","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0407","20260816_research_archive_v1","DOWNLOADED_VERIFIED","B","shared","06_黄金美元与储备配置/外部原件/WEB-0407_XLSX_entry_xl_worksheets_sheet6.xml/original.html","89bd6c85a3fbe8eb2d4f62575fdffc4ac4ef278f1468cc646c10fbd618276b87","","asset_monthly_return|portfolio_scenario","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0408","20260816_research_archive_v1","DOWNLOADED_VERIFIED","B","shared","06_黄金美元与储备配置/外部原件/WEB-0408_XLSX_entry_xl_worksheets_sheet6.xml/original.html","7e2c0e0a731cd1ce0ae051d93209bfabc3c394707dcee1f22491c2ec2970236e","","asset_monthly_return|portfolio_scenario","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0409","20260816_research_archive_v1","DOWNLOADED_VERIFIED","B","shared","06_黄金美元与储备配置/外部原件/WEB-0409_XLSX_entry_xl_worksheets_sheet6.xml/original.html","e8e5ce05be02f5b5b6e2451fc9680a3859f7873d46d3dc56a536bc8b980211c8","","asset_monthly_return|portfolio_scenario","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0410","20260816_research_archive_v1","DOWNLOADED_VERIFIED","B","shared","06_黄金美元与储备配置/外部原件/WEB-0410_XLSX_entry_xl_worksheets_sheet6.xml/original.html","9071ed20165f0c56f7fe373b0033a089c0a0ff7b468580e11b500845e5d87247","","asset_monthly_return|portfolio_scenario","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0411","20260816_research_archive_v1","DOWNLOADED_VERIFIED","B","shared","06_黄金美元与储备配置/外部原件/WEB-0411_XLSX_entry_xl_worksheets_sheet6.xml/original.html","4a7613bc24949f2be0724f9a4efd84653106ccf31715bda76d34bd39eba27073","","asset_monthly_return|portfolio_scenario","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0412","20260816_research_archive_v1","DOWNLOADED_VERIFIED","B","shared","06_黄金美元与储备配置/外部原件/WEB-0412_XLSX_entry_xl_worksheets_sheet6.xml/original.html","d18f7131ea100e17ceee0cccad3cbe156bce4d40bc948314020e317e83067252","","asset_monthly_return|portfolio_scenario","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0413","20260816_research_archive_v1","DOWNLOADED_VERIFIED","B","shared","06_黄金美元与储备配置/外部原件/WEB-0413_XLSX_entry_xl_worksheets_sheet6.xml/original.html","c199aa8ff8cfb6453db92b711fc77f0be3d1a469c87358eac96b80cbb6aa1366","","asset_monthly_return|portfolio_scenario","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0414","20260816_research_archive_v1","DOWNLOADED_VERIFIED","B","shared","06_黄金美元与储备配置/外部原件/WEB-0414_XLSX_entry_xl_worksheets_sheet6.xml/original.html","8d3b55dc40463181d5bc6962b9b109ac8c003b021de46038c75888433e07777e","","asset_monthly_return|portfolio_scenario","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0415","20260816_research_archive_v1","DOWNLOADED_VERIFIED","B","shared","06_黄金美元与储备配置/外部原件/WEB-0415_XLSX_entry_xl_worksheets_sheet6.xml/original.html","c8935b3ded422b3b9582714d1c348603bdd3f2aae0421cbd27c1837a551c0982","","asset_monthly_return|portfolio_scenario","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0416","20260816_research_archive_v1","DOWNLOADED_VERIFIED","B","shared","06_黄金美元与储备配置/外部原件/WEB-0416_XLSX_entry_xl_worksheets_sheet6.xml/original.html","ee9b43174ba9c4f4db453d193470f14926b7a55e710befaf4431ee778ab387ef","","asset_monthly_return|portfolio_scenario","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0417","20260816_research_archive_v1","DOWNLOADED_VERIFIED","B","shared","06_黄金美元与储备配置/外部原件/WEB-0417_XLSX_entry_xl_worksheets_sheet6.xml/original.html","fa87385f2aba2637a9f0625cb4fb2bb8a135ed86883431757ecda892d6560755","","asset_monthly_return|portfolio_scenario","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0418","20260816_research_archive_v1","DOWNLOADED_VERIFIED","B","shared","06_黄金美元与储备配置/外部原件/WEB-0418_XLSX_entry_xl_worksheets_sheet6.xml/original.html","4ab7f128dc1b185cd2561b9ab370b435b1a02264e441c2e0766eddb45766cb3a","","asset_monthly_return|portfolio_scenario","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0419","20260816_research_archive_v1","DOWNLOADED_VERIFIED","B","shared","06_黄金美元与储备配置/外部原件/WEB-0419_XLSX_entry_xl_worksheets_sheet6.xml/original.html","02caec9d915ad8ee5e360c7f5ec2122f686f9a15a1ac4bc237f68f988c6bef12","","asset_monthly_return|portfolio_scenario","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0420","20260816_research_archive_v1","DOWNLOADED_VERIFIED","B","shared","06_黄金美元与储备配置/外部原件/WEB-0420_XLSX_entry_xl_worksheets_sheet6.xml/original.html","fe26c1ffa6ea4d0f0485c61c67f9548f7e67944fe0d04341b9fbec7e61ddf06c","","asset_monthly_return|portfolio_scenario","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0421","20260816_research_archive_v1","DOWNLOADED_VERIFIED","B","shared","06_黄金美元与储备配置/外部原件/WEB-0421_XLSX_entry_xl_worksheets_sheet6.xml/original.html","16f51e89c220914ce621b67e8070a19442df70993a9322b05e527eca937326ed","","asset_monthly_return|portfolio_scenario","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0422","20260816_research_archive_v1","DOWNLOADED_VERIFIED","B","shared","06_黄金美元与储备配置/外部原件/WEB-0422_XLSX_entry_xl_worksheets_sheet6.xml/original.html","c6e8324dded89a4370db63b305f5fbb75a9712a78752d80e65cf479055e392e3","","asset_monthly_return|portfolio_scenario","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0423","20260816_research_archive_v1","DOWNLOADED_VERIFIED","B","shared","06_黄金美元与储备配置/外部原件/WEB-0423_XLSX_entry_xl_worksheets_sheet6.xml/original.html","895bd907e02c79331eca50a197d31971dc3341ab46aee39d66e502a4952b7c03","","asset_monthly_return|portfolio_scenario","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0424","20260816_research_archive_v1","DOWNLOADED_VERIFIED","B","shared","06_黄金美元与储备配置/外部原件/WEB-0424_XLSX_entry_xl_worksheets_sheet6.xml/original.html","09d1f8adc0e4ada82d8a64db2b8d1ad29d65927cb13241133cae3864ec20ca29","","asset_monthly_return|portfolio_scenario","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0425","20260816_research_archive_v1","DOWNLOADED_VERIFIED","B","shared","06_黄金美元与储备配置/外部原件/WEB-0425_XLSX_entry_xl_worksheets_sheet6.xml/original.html","c2bc63f925c765e8d0c2e55f07edeb4b82963ccd269099c7f0a47577528549cc","","asset_monthly_return|portfolio_scenario","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
