"scope","relative_path","size_bytes","mtime_utc","sha256"
"ARCHIVE_V1.0","06_黄金美元与储备配置/外部原件/WEB-0418_XLSX_entry_xl_worksheets_sheet6.xml/original.html","93858","2026-08-15T19:31:22.257Z","4ab7f128dc1b185cd2561b9ab370b435b1a02264e441c2e0766eddb45766cb3a"
"ARCHIVE_V1.0","06_黄金美元与储备配置/外部原件/WEB-0419_XLSX_entry_xl_worksheets_sheet6.xml/original.html","93335","2026-08-15T19:31:22.923Z","02caec9d915ad8ee5e360c7f5ec2122f686f9a15a1ac4bc237f68f988c6bef12"
"ARCHIVE_V1.0","06_黄金美元与储备配置/外部原件/WEB-0420_XLSX_entry_xl_worksheets_sheet6.xml/original.html","91600","2026-08-15T19:31:22.904Z","fe26c1ffa6ea4d0f0485c61c67f9548f7e67944fe0d04341b9fbec7e61ddf06c"
"ARCHIVE_V1.0","06_黄金美元与储备配置/外部原件/WEB-0421_XLSX_entry_xl_worksheets_sheet6.xml/original.html","91120","2026-08-15T19:31:22.942Z","16f51e89c220914ce621b67e8070a19442df70993a9322b05e527eca937326ed"
"ARCHIVE_V1.0","06_黄金美元与储备配置/外部原件/WEB-0422_XLSX_entry_xl_worksheets_sheet6.xml/original.html","91608","2026-08-15T19:31:22.915Z","c6e8324dded89a4370db63b305f5fbb75a9712a78752d80e65cf479055e392e3"
"ARCHIVE_V1.0","06_黄金美元与储备配置/外部原件/WEB-0423_XLSX_entry_xl_worksheets_sheet6.xml/original.html","91136","2026-08-15T19:31:23.561Z","895bd907e02c79331eca50a197d31971dc3341ab46aee39d66e502a4952b7c03"
"ARCHIVE_V1.0","06_黄金美元与储备配置/外部原件/WEB-0424_XLSX_entry_xl_worksheets_sheet6.xml/original.html","93860","2026-08-15T19:31:23.541Z","09d1f8adc0e4ada82d8a64db2b8d1ad29d65927cb13241133cae3864ec20ca29"
"ARCHIVE_V1.0","06_黄金美元与储备配置/外部原件/WEB-0425_XLSX_entry_xl_worksheets_sheet6.xml/original.html","93326","2026-08-15T19:31:23.605Z","c2bc63f925c765e8d0c2e55f07edeb4b82963ccd269099c7f0a47577528549cc"
"ARCHIVE_V1.0","06_黄金美元与储备配置/外部原件/WEB-0426_XLSX_entry_xl_worksheets_sheet6.xml/original.html","93869","2026-08-15T19:31:23.557Z","210aa22a69c16ef529958404b450c7eab9786e6e89626f39bc893bb017d254fc"
"ARCHIVE_V1.0","06_黄金美元与储备配置/外部原件/WEB-0427_XLSX_entry_xl_worksheets_sheet6.xml/original.html","93358","2026-08-15T19:31:24.217Z","e981201d774c870e7516386a0a19bcad96d938802a427de888bd1cf072ca9095"
"ARCHIVE_V1.0","06_黄金美元与储备配置/外部原件/WEB-0428_XLSX_entry_xl_worksheets_sheet6.xml/original.html","92597","2026-08-15T19:31:24.559Z","fef212979bf2e2c32040eed73a50d6a3ca6de57eba7aeae8003b956fe879d156"
"ARCHIVE_V1.0","06_黄金美元与储备配置/外部原件/WEB-0429_XLSX_entry_xl_worksheets_sheet6.xml/original.html","92103","2026-08-15T19:31:24.237Z","197edf1d64e885969c679d2daf7bf0400fa15dc3a4d5c3177aeeb183f9d3b854"
"ARCHIVE_V1.0","06_黄金美元与储备配置/外部原件/WEB-0430_XLSX_entry_xl_worksheets_sheet6.xml/original.html","93600","2026-08-15T19:31:24.242Z","e162e6f68516e61a78fb53ca88d847f4add7ac8c1604ac82ae7a2ecd514351fe"
"ARCHIVE_V1.0","06_黄金美元与储备配置/外部原件/WEB-0431_XLSX_entry_xl_worksheets_sheet6.xml/original.html","93063","2026-08-15T19:31:25.214Z","a480d87204f6e0fc3b0fbcb728ece6a956265800dde682f639640b8b4ceb8522"
"ARCHIVE_V1.0","06_黄金美元与储备配置/外部原件/WEB-0432_XLSX_entry_xl_worksheets_sheet6.xml/original.html","93856","2026-08-15T19:31:24.876Z","239a2b96175fd07b0843a9bdf5cb77526d1ae6263bbb0da15866ddd071d89d6c"
"ARCHIVE_V1.0","06_黄金美元与储备配置/外部原件/WEB-0433_XLSX_entry_xl_worksheets_sheet6.xml/original.html","93335","2026-08-15T19:31:25.179Z","e9b99c4175880b9cdfa077cde8228482d85c233515f138b8795da19eac14e74e"
"ARCHIVE_V1.0","06_黄金美元与储备配置/外部原件/WEB-0434_XLSX_entry_xl_worksheets_sheet6.xml/original.html","93850","2026-08-15T19:31:24.925Z","e7ddc428d21bbf797239a0de398906bb460bae14e898d592b3ae045b313b17b9"
"ARCHIVE_V1.0","06_黄金美元与储备配置/外部原件/WEB-0435_XLSX_entry_xl_worksheets_sheet6.xml/original.html","93319","2026-08-15T19:31:25.573Z","be215e3987aab66bc03c7e8e75df4831a5676930d310c757cb50bc4e9cb7ba2d"
"ARCHIVE_V1.0","06_黄金美元与储备配置/外部原件/WEB-0436_XLSX_entry_xl_worksheets_sheet6.xml/original.html","93895","2026-08-15T19:31:25.550Z","9b9be57f907ec2ffe3e260657140a214859f22acb369552941df7d231aad8344"
"ARCHIVE_V1.0","06_黄金美元与储备配置/外部原件/WEB-0437_XLSX_entry_xl_worksheets_sheet6.xml/original.html","93330","2026-08-15T19:31:25.529Z","c644de421a1ea263a778479afae70f53872b1c9a52f32d2dea6f6b6ddee0d837"
"ARCHIVE_V1.0","06_黄金美元与储备配置/外部原件/WEB-0438_XLSX_entry_xl_worksheets_sheet6.xml/original.html","90697","2026-08-15T19:31:25.539Z","061cf6cf0aad645bfef08cb38bc97bf88acb6d9cb54d2ac0ea3e777f1d4f82eb"
"ARCHIVE_V1.0","06_黄金美元与储备配置/外部原件/WEB-0439_XLSX_entry_xl_worksheets_sheet6.xml/original.html","90197","2026-08-15T19:31:26.217Z","77aa397d58d88ad76ca8125c54f1be13b724ad03d4af08b6f19cc27c666556ec"
"ARCHIVE_V1.0","06_黄金美元与储备配置/外部原件/WEB-0440_XLSX_entry_xl_worksheets_sheet6.xml/original.html","93663","2026-08-15T19:31:26.188Z","453ab396e601a41dc002ddb94f2106edecfe63681eed7f7461f0e37c1a3b5272"
"ARCHIVE_V1.0","06_黄金美元与储备配置/外部原件/WEB-0441_XLSX_entry_xl_worksheets_sheet6.xml/original.html","93068","2026-08-15T19:31:26.235Z","3d5409c15e6df18781ec1ab955d7e8b8f245073b70e288eb93506ad899a3cadd"
"ARCHIVE_V1.0","06_黄金美元与储备配置/外部原件/WEB-0442_XLSX_entry_xl_worksheets_sheet6.xml/original.html","93981","2026-08-15T19:31:26.211Z","cae1df34a49fe84e7534d62cdbde95a8b234afd8e0261f58b70188c39d6bf5be"
"ARCHIVE_V1.0","06_黄金美元与储备配置/外部原件/WEB-0443_XLSX_entry_xl_worksheets_sheet6.xml/original.html","93362","2026-08-15T19:31:26.871Z","4bf55b3e0dbfb0e6861a73f22658ce8b9a63512d1af993cb0e51ccd5d8a34f01"
"ARCHIVE_V1.0","06_黄金美元与储备配置/外部原件/WEB-0444_XLSX_entry_xl_worksheets_sheet6.xml/original.html","93670","2026-08-15T19:31:26.855Z","b79eb64050180ea4453882bc91e1f560b91b82fbad9c1753d668fa9e0bed1fd6"
"ARCHIVE_V1.0","06_黄金美元与储备配置/外部原件/WEB-0445_XLSX_entry_xl_worksheets_sheet6.xml/original.html","93177","2026-08-15T19:31:26.893Z","964344aa3add837e8a1db3b264b57d082df85a02ff58f11fde5c86d89f7628be"
"ARCHIVE_V1.0","06_黄金美元与储备配置/外部原件/WEB-0446_XLSX_entry_xl_worksheets_sheet6.xml/original.html","87652","2026-08-15T19:31:26.864Z","56c31e1afec20db4692afdeaac492cd58035ee143fda31581b15ca47d8a01f1f"
"ARCHIVE_V1.0","06_黄金美元与储备配置/外部原件/WEB-0447_XLSX_entry_xl_worksheets_sheet6.xml/original.html","87344","2026-08-15T19:31:27.537Z","84c4e8195561e7f345c0a0de91bc6deb4f0eb4a245a343f8bc169c8688d2f4ba"
"ARCHIVE_V1.0","06_黄金美元与储备配置/外部原件/WEB-0448_XLSX_entry_xl_worksheets_sheet6.xml/original.html","93893","2026-08-15T19:31:27.527Z","f930f397812741fa2da818231bcb7a1e8039e6a5f3df27bbbe060448488f6494"
"ARCHIVE_V1.0","06_黄金美元与储备配置/外部原件/WEB-0449_XLSX_entry_xl_worksheets_sheet6.xml/original.html","93442","2026-08-15T19:31:27.564Z","3b03b31eb4f02f7e2859097c04a1e1415ed93076dcb57bbc69ca7ec588c8989b"
"ARCHIVE_V1.0","06_黄金美元与储备配置/外部原件/WEB-0450_XLSX_entry_xl_worksheets_sheet6.xml/original.html","93958","2026-08-15T19:31:27.532Z","18fb4d1bdddcd8707d3e74aade1eeff5c93f256f498b0611340908a85db158a5"
"ARCHIVE_V1.0","06_黄金美元与储备配置/外部原件/WEB-0451_XLSX_entry_xl_worksheets_sheet6.xml/original.html","93429","2026-08-15T19:31:28.205Z","b930bcbdf4dff6b32008959640ed3018714ddfde05721c52e67f1c5b5b412d61"
"ARCHIVE_V1.0","06_黄金美元与储备配置/外部原件/WEB-0452_XLSX_entry_xl_worksheets_sheet6.xml/original.html","91710","2026-08-15T19:31:28.192Z","7f15319fb38fae04bc60b40d9191e60bbf89090f12338768ab34f97e8693fef7"
"ARCHIVE_V1.0","06_黄金美元与储备配置/外部原件/WEB-0453_XLSX_entry_xl_worksheets_sheet6.xml/original.html","91174","2026-08-15T19:31:28.221Z","6008b0f871fe6246d2e2af2c00e56edb79808af06e371a5d13ce616d0e609350"
"ARCHIVE_V1.0","06_黄金美元与储备配置/外部原件/WEB-0454_XLSX_entry_xl_worksheets_sheet6.xml/original.html","93977","2026-08-15T19:31:28.191Z","7618db92fd1e6c5c63f08dc78c84f1f67e61b7e7f84af8998457b65016e8d1d3"
"ARCHIVE_V1.0","06_黄金美元与储备配置/外部原件/WEB-0455_XLSX_entry_xl_worksheets_sheet6.xml/original.html","93345","2026-08-15T19:31:28.859Z","d22e93504985c4c9ca58a595c7fc36643f0acc28999db17b5536d92d8efd597a"
"ARCHIVE_V1.0","06_黄金美元与储备配置/外部原件/WEB-0456_XLSX_entry_xl_worksheets_sheet6.xml/original.html","91702","2026-08-15T19:31:28.840Z","d1b4a85a65d2e9415d3ce623007e79c66233d56824411416dc60800718092585"
"ARCHIVE_V1.0","06_黄金美元与储备配置/外部原件/WEB-0457_XLSX_entry_xl_worksheets_sheet6.xml/original.html","91137","2026-08-15T19:31:28.880Z","213d49101de98d19cc271ae1a3a8af41347089fd2494679b940cae8d4298949a"
"ARCHIVE_V1.0","06_黄金美元与储备配置/外部原件/WEB-0492_17_World_Bank,_Commodity_Markets_Pink_Sheet,/original.html","59707","2026-08-15T19:31:35.460Z","3e96c0a8a4d1bab86d77b1a265a36c3128a9de8b18f5bd4c6bdcc05d7ce7b5a1"
"ARCHIVE_V1.0","06_黄金美元与储备配置/外部原件/WEB-0494_2._世界银行（World_Bank），2022，《Lebanon's_Crisis_Great_Denial_in_the_Deliberat/original.html","29047","2026-08-15T19:31:36.646Z","f2ba93d76663b51c7f6fd6c4985f85b0dd6f6e0a3b4cd31d4e5031f169a84605"
"ARCHIVE_V1.0","06_黄金美元与储备配置/外部原件/WEB-0496_XLSX_entry_xl_worksheets_sheet4.xml/original.html","33074","2026-08-15T19:31:37.094Z","eba5d8d969f0783a17fd8df87a62a2f7ce5f8e127531dd2b39e83f3c67e5aa74"
"ARCHIVE_V1.0","07_会计合规与制裁/外部原件/WEB-0045_8._俄罗斯_2015_年_GDP（-2%）：世界银行_WDI：_/original.html","72642","2026-08-15T19:30:37.707Z","7447019ebfbce3dcaa9b0a94b0b61636be37971f0b3d616c66d5a99a4add65a4"
"ARCHIVE_V1.0","07_会计合规与制裁/外部原件/WEB-0128_7._2014_年西方制裁（首轮）：EU_美国财政部_OFAC_公告：_/original.html","43302","2026-08-15T19:30:39.797Z","0e39c929dcf0b768c0a2e59741cf65cc083b62f9e0a917fca841084ccc441185"
"ARCHIVE_V1.0","07_会计合规与制裁/外部原件/WEB-0129_PDF_link_annotation_/original.html","43865","2026-08-15T19:30:40.232Z","5aafdc4b029b73a5f0b1c40d5d76524c166a2b5a651f80d88c198505a0eca6b4"
"ARCHIVE_V1.0","07_会计合规与制裁/外部原件/WEB-0146_BBVA_公告，2022/original.pdf","1225454","2026-08-15T19:30:43.511Z","9004d2bc2cb1d9b537a94eec5d54bada471337ba9c07618d2632d1283ba8454d"
"ARCHIVE_V1.0","07_会计合规与制裁/外部原件/WEB-0303_4._IAS_29《恶性通货膨胀经济中的财务报告》准则文本：IFRS_Foundation：_/original.html","131324","2026-08-15T19:31:08.083Z","750c6e9d574555e94a2839e970a1024cb395a8bd73ecc82f963f71864bcc2990"
"ARCHIVE_V1.0","07_会计合规与制裁/外部原件/WEB-0306_PDF_link_annotation_/original.pdf","834187","2026-08-15T19:31:10.127Z","8bb6c5d433bb3e82a5a3898055dd339097d6d08769b6f2e3d4469d429b7f776e"
"ARCHIVE_V1.0","07_会计合规与制裁/外部原件/WEB-0307_PDF_link_annotation_/original.pdf","103226","2026-08-15T19:31:09.233Z","401797c13f6b3d258404b37318a130eb6ca1ea4cc6f948abedf4ec61331e1681"
"ARCHIVE_V1.0","07_会计合规与制裁/外部原件/WEB-0309_Economies,/original.html","112988","2026-08-15T19:31:09.691Z","6c3c53105d29c7aa15f91081a1541bf6df5804d566b6c36d790d90ba6ffca317"
"ARCHIVE_V1.0","07_会计合规与制裁/外部原件/WEB-0310_PDF_link_annotation_/original.html","112316","2026-08-15T19:31:10.081Z","e59959490a30e0f4a1d97eeaf7d1c50dcd3507c1d1ba5975cd6a9a5d1878a57e"
"ARCHIVE_V1.0","07_会计合规与制裁/外部原件/WEB-0469_1._传音控股_2023_2024_年报与三季报（人民币营收、非洲占比、汇率损失）：上交所披露：_/original.html","65612","2026-08-15T19:31:30.135Z","17fdad65a93aaa230dcc2204d6ce941c869285328f4924c05e0ebb03fbc50512"
"ARCHIVE_V1.0","07_会计合规与制裁/外部原件/WEB-0493_3._苏丹_GDP（2023_年_-12%～-18%）：世界银行《Sudan_Economic_Update》：_/original.html","60302","2026-08-15T19:31:36.000Z","86043ce3cdb8fa93c2c4fc966b59cfa6ddf2a6e167b9ee6e1cff3465ea4122ee"
"ARCHIVE_V1.0","07_会计合规与制裁/外部原件/WEB-0498_8._布伦特_2024_年走势：世界银行_Pink_Sheet：_/original.html","56306","2026-08-15T19:31:37.739Z","784446daf44a99707abc5fa3b059233ba6ea7b6b80d0352a75825e9ee4287d17"
"ARCHIVE_V1.0","08_企业案例与公开披露/外部原件/WEB-0008_中国期货业协会分析框架，2022/original.pdf","1184382","2026-08-15T19:30:27.046Z","b62a2d2650c0a35acc1e9c8585a5fd252cef7b1aa31928b414af748ca1456110"
"ARCHIVE_V1.0","08_企业案例与公开披露/外部原件/WEB-0011_人民银行，2022/original.html","32106","2026-08-15T19:30:28.349Z","876d048a0421cf84f86f5f6fee7311f412caaac18baf14473872120d4c402430"
"ARCHIVE_V1.0","08_企业案例与公开披露/外部原件/WEB-0016_UBS_GFOR_2025/original.pdf","7827105","2026-08-15T19:30:41.146Z","26e00fa9571bf5bf95269fcfbfb02e22da91ea5debca251202bebbd8d74bc2a3"
"ARCHIVE_V1.0","08_企业案例与公开披露/外部原件/WEB-0073_3._美国财政部年报（1940，圣路易斯联储_FRASER_档案）：1911–1932_年白银年均价格表，1929_年_53.3_美分、1932/original.pdf","21109679","2026-08-15T19:30:33.823Z","76c9e427a5389249ecc8a95b51bde570900dc76a90b55bb867737e7c9a868171"
"ARCHIVE_V1.0","08_企业案例与公开披露/外部原件/WEB-0103_公开年报/original.pdf","1343438","2026-08-15T19:30:38.677Z","40c5c7dc897f01e6c970b306c1e7733da7fbb78ae79c33fb83e191de04498948"
"ARCHIVE_V1.0","08_企业案例与公开披露/外部原件/WEB-0108_上海市委金融办，2025-03/original.html","15481","2026-08-15T19:30:39.217Z","3ac76749a122f7400d8acd37ace2a561824e1e479aa6087e7409ae49f7f502ce"
"ARCHIVE_V1.0","08_企业案例与公开披露/外部原件/WEB-0109_上海金融局，2025/original.html","18554","2026-08-15T19:30:39.457Z","7cdc02c52f37918a4c0462dfb1f5193f84f7bb61a6e0edd1098ceef10ccc5a7e"
"ARCHIVE_V1.0","08_企业案例与公开披露/外部原件/WEB-0135_东方财富研报，2021/original.pdf","3089841","2026-08-15T19:30:40.591Z","a179ff5821251c98738df4019bcfec9517bed8e019951b04ff421f6cc42aa570"
"ARCHIVE_V1.0","08_企业案例与公开披露/外部原件/WEB-0136_开源证券，2025-02/original.pdf","8010631","2026-08-15T19:30:41.233Z","f3f682575be1de41c6442ff3a75008e9582a7950e4c25590d429f155d69487d6"
"ARCHIVE_V1.0","08_企业案例与公开披露/外部原件/WEB-0137_开源证券，2025-01/original.pdf","1154746","2026-08-15T19:30:41.695Z","63c0ee11b9ca964fcbb98d8f93d5b00353893080fac8828c8d92cdca66d92240"
"ARCHIVE_V1.0","08_企业案例与公开披露/外部原件/WEB-0138_建筑业实证，2024/original.pdf","540274","2026-08-15T19:30:42.042Z","a85fed46d991ff3f8ef759fd74b6e6925b7ffd9e77f19a178ece2edce6791ce6"
"ARCHIVE_V1.0","08_企业案例与公开披露/外部原件/WEB-0143_《台大管理论丛》/original.pdf","3757855","2026-08-15T19:30:45.330Z","e59664a4c3a8bfc8e5da346bd79fa58afa034efbaed3c1c1724ed0fe37d50d85"
"ARCHIVE_V1.0","08_企业案例与公开披露/外部原件/WEB-0156_上交所重组报告书，2025/original.pdf","6959700","2026-08-15T19:30:53.006Z","7826fdb1f61aa1d010742c80909c92219dc8fecc5abf140cd16bfb423ba0f066"
"ARCHIVE_V1.0","08_企业案例与公开披露/外部原件/WEB-0186_Berkshire_2011_股东信/original.pdf","129396","2026-08-15T19:30:50.499Z","6f5125e45c30007cd3188092cd59d339c7d8266b2f6c8e87387ad397ac1c0083"
"ARCHIVE_V1.0","08_企业案例与公开披露/外部原件/WEB-0188_7._BIS（国际清算银行）1998_年年报第六章——危机对商品与金价的压制作用：/original.pdf","295299","2026-08-15T19:30:54.508Z","bc471d38f6813af429dfa1c1d8052f4e1c4ea67011f05659d9b08dd261f8e48a"
"ARCHIVE_V1.0","08_企业案例与公开披露/外部原件/WEB-0207_CAFI_报告_PDF/original.pdf","4234107","2026-08-15T19:31:03.103Z","2581e09b38a0590a36431440c699135b18e4244ce4709160de794625f78e4c97"
"ARCHIVE_V1.0","08_企业案例与公开披露/外部原件/WEB-0219_CICPA_刊载研究，2017/original.pdf","10041219","2026-08-15T19:30:58.272Z","53004c854d204f8ff6d558d4ab81bf30df7983b4bacc883f48ee752152fb8a5d"
"ARCHIVE_V1.0","08_企业案例与公开披露/外部原件/WEB-0249_CRS，2018/original.pdf","606666","2026-08-15T19:31:02.563Z","ebe41cfb359b977d5efc995a6ddc1a2118c3143e181b4eb49d3f5c736af84a86"
"ARCHIVE_V1.0","08_企业案例与公开披露/外部原件/WEB-0289_办法全文，中国政府网/original.html","49259","2026-08-15T19:31:06.452Z","5ff8d97abe2db67fe4e30eeaee34c91c4af36d90eb9a7c91abdb88b277750ba2"
"ARCHIVE_V1.0","08_企业案例与公开披露/外部原件/WEB-0298_6._IATA《2024_Blocked_Funds_Update》（尼日利亚清兑后、其余国家仍高企）：_/original.html","134420","2026-08-15T19:31:06.486Z","610b2f3a6af7f72684921179376c3856337ce8942b2e5ffecb432022fe30514f"
"ARCHIVE_V1.0","08_企业案例与公开披露/外部原件/WEB-0300_1._IATA《Blocked_Funds_Report》（2023-04_峰值_22.7_亿美元、分国别数据）：_/original.html","131788","2026-08-15T19:31:07.440Z","482bae92a859f2a6e6f45056f061c5a634f08c1183a19f2d22e53e2c6d71c0cd"
"ARCHIVE_V1.0","08_企业案例与公开披露/外部原件/WEB-0345_人社部，2020/original.html","989","2026-08-15T19:31:13.402Z","ba367252c5920c7fac4e12d23a806bf49909b3ad8b9597c5f60c13c7da4a98e3"
"ARCHIVE_V1.0","08_企业案例与公开披露/外部原件/WEB-0352_NBER，2013/original.pdf","2171272","2026-08-15T19:31:15.955Z","06df6a14527b2de68bd19965fc6f77ed0e24b72b10edad154ff4885bae8167b5"
"ARCHIVE_V1.0","08_企业案例与公开披露/外部原件/WEB-0357_金融监管总局官网全文/original.html","20416","2026-08-15T19:31:14.967Z","2746269444dfbb546796f82825e20d277d6f21e04a357922a03218f9a5bd14d6"
"ARCHIVE_V1.0","08_企业案例与公开披露/外部原件/WEB-0359_办法附件测算示例/original.html","8938","2026-08-15T19:31:15.192Z","16181b58c7ecf424fcb3cc3a7b6cfdc57cbcf01a9b3c1691049d677314f0c22e"
"ARCHIVE_V1.0","08_企业案例与公开披露/外部原件/WEB-0368_普华永道，2024/original.pdf","3235033","2026-08-15T19:31:15.644Z","6ed6dce22fcabdb8976ac989998db6b2a708ece80caab6d8a0c85f8c4a4ef6de"
"ARCHIVE_V1.0","08_企业案例与公开披露/外部原件/WEB-0384_《清华大学学报》财务预警综述，2023/original.pdf","2560588","2026-08-15T19:31:16.707Z","d1b4781e4092191bcc280547b170915cde11c11ef51361d22f2687d055d23ec0"
"ARCHIVE_V1.0","08_企业案例与公开披露/外部原件/WEB-0385_2._Newmont_公司_10-K_年报（SEC，2006）——引_LBMA_伦敦下午定盘价年度高_低_均价（2000：279；2001：27/original.html","3578296","2026-08-15T19:31:16.336Z","3835a109b3417981117126d6f0e77e8d18038333822d77e4578d952969b9685b"
"ARCHIVE_V1.0","08_企业案例与公开披露/外部原件/WEB-0386_3._美国SEC备案文件（SPDR_Gold_Trust_FWP，载2008年3月17日金价1011美元纪录），2009年，/original.html","33589","2026-08-15T19:31:16.720Z","4c3d1375f18412a57a80e3541e2048e8bbc87ea3260d9d186123fbf2f5cae25a"
"ARCHIVE_V1.0","08_企业案例与公开披露/外部原件/WEB-0387_3._AB_InBev_2023_年报（阿根廷贬值_+_IAS_29_冲击_3.03_亿美元）：SEC_EDGAR：_/original.html","82525","2026-08-15T19:31:17.008Z","bc5418052ecfb0cda523a7d52fe1bd50d1672d6db5dc2a1db356811fabf2d08d"
"ARCHIVE_V1.0","08_企业案例与公开披露/外部原件/WEB-0388_1._AB_InBev_2023_年报（20-F，IAS_29_重述与贬值负面影响_3.03_亿美元）：SEC_EDGAR：_/original.html","65607","2026-08-15T19:31:17.365Z","7ece4a722bed4c9533e844d743948f2cd479f81960233a408cb6ed1ebe430ebc"
"ARCHIVE_V1.0","08_企业案例与公开披露/外部原件/WEB-0389_AB_InBev_FY2023，SEC/original.html","867071","2026-08-15T19:31:17.626Z","d3d7a5654468c7ec4f5478e0be43d5bdf9b32fcac4f058bb2060d3b44396f5ad"
"ARCHIVE_V1.0","08_企业案例与公开披露/外部原件/WEB-0390_Barrick_2009_年报，SEC/original.html","2528778","2026-08-15T19:31:17.559Z","e7783516ace167cb0f418d36499eba0b12210cbb6d4016617874ff7217b8b71d"
"ARCHIVE_V1.0","08_企业案例与公开披露/外部原件/WEB-0391_4._Palantir_10-Q_10-K（SEC_EDGAR）：_/original.html","38617","2026-08-15T19:31:17.377Z","f264b1979834c89ef8533e8b2772e44edffb5957e65b0a373819b48e0301717a"
"ARCHIVE_V1.0","08_企业案例与公开披露/外部原件/WEB-0393_SGE_官网/original.html","55311","2026-08-15T19:31:18.532Z","2ac5a10dc8035efac669e9fa1766472cf3b7ee25c5bd9d02bf717b98eab3b28b"
"ARCHIVE_V1.0","08_企业案例与公开披露/外部原件/WEB-0459_上期所研究报告/original.pdf","891891","2026-08-15T19:31:35.000Z","80df079acee53af8299567c0f59b914626b95d6aefd639b2cdd2cf68ea91ce63"
"ARCHIVE_V1.0","08_企业案例与公开披露/外部原件/WEB-0471_国家统计局，2025-01/original.html","591116","2026-08-15T19:31:37.533Z","edfb07d005ead65212fd55a4d9cf6ebd3eff49f203cd1b14682f841b0f814da2"
"ARCHIVE_V1.0","08_企业案例与公开披露/外部原件/WEB-0472_2024-12/original.html","272046","2026-08-15T19:31:36.664Z","c9fe941b8fc12b25ae9af33ed8db02711fc6b6bfbe4a7147396141f9bcc96754"
"ARCHIVE_V1.0","10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/黄金价格传导链因素与时序数据_20260724.xlsx","607586","2026-07-24T08:50:06.000Z","d09e495884da50027fb68164f11858d6760fb2bdf6504bccc8cc751e921127fd"
"ARCHIVE_V1.0","10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/黄金价格传导链因素与时序数据_20260724.xlsx.inspect.ndjson","30557280","2026-07-24T08:50:06.000Z","19079124b4bf9620aaaa826251d336fb2f6bc88b23a112934c8d5bc1c0c3a717"
"ARCHIVE_V1.0","10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/金银价格波动影响因素与时序数据_20260726.xlsx","693026","2026-07-26T09:49:54.000Z","07a6f506c6d3bdbb92a64107b7d4bdefae27e0217343fbd40256f9bd7cb2a892"
"ARCHIVE_V1.0","10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/金银价格波动影响因素与时序数据_20260726.xlsx.inspect.ndjson","34974640","2026-07-26T09:49:54.000Z","207ab603f76ec588066120b57d2265c823c38c1b0b467fbc734e11dc3b37ca65"
"ARCHIVE_V1.0","10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/金银价格波动影响因素与时序数据_中文字段版_20260726.xlsx","703197","2026-07-26T09:59:16.000Z","275d610fed3f59ed734ffda7a9ac9aaf0c13331be593dfbe543dd2d7a5beda7c"
"ARCHIVE_V1.0","10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/金银价格波动影响因素与时序数据_中文字段版_20260726.xlsx.inspect.ndjson","35103966","2026-07-26T09:59:16.000Z","65e698de0ccddf71f4ec460e3125c80599abcb306e9a699c7dd5fcb51df74eaa"
"ARCHIVE_V1.0","10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/金银价格预测_官方数据与因素台账_20260713.xlsx","466078","2026-07-13T02:03:20.000Z","b41e86933b324dc3e7ccb9492a19719dca62260de0ddb8d7100625ab7f2d4a4c"
"ARCHIVE_V1.0","10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/金银价格预测_官方数据与因素台账_20260713.xlsx.inspect.ndjson","33120505","2026-07-13T02:03:20.000Z","48964f401365f9a00bb2988bff50b9dc8d19f0b6cb55eea312a71ed3cf81ddfd"
"ARCHIVE_V1.0","10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_factor_previews/00_说明与总览.png","124608","2026-07-24T08:49:46.000Z","1119b5be9ff29b3c7238215c1971e96875a7a468892895c19f32832f635e7ad9"
"ARCHIVE_V1.0","10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_factor_previews/01_价格传导链.png","133001","2026-07-24T08:49:46.000Z","f37fb8d0878f038080804580146b045999d72a8cb84340f620c80f3ba7d34c05"
"ARCHIVE_V1.0","10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_factor_previews/02_影响因素表.png","127133","2026-07-24T08:49:46.000Z","2b1bed9a7167478ae1c8780dd46b51f25bcd1bd00e5c6f5653dc7a97bd794fd3"
